fl,fw,gt,inl,inw,k,k_mul,pl,pt,pw,sl,st,sw,x,freq,s11,gain,bandwidth
9.0,3.0,0.4,6.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8877,-58.273311117348,5.534786185382326,0.2766101960795324
9.5,3.0,0.4,6.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0886,-27.068243563062,6.103724786599748,0.29531613062503403
10.0,3.0,0.4,6.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3238,-20.797080038485,5.922040404584203,0.3053533014932093
10.5,3.0,0.4,6.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.559,-15.141866667063,6.013250355021258,0.28542292650745615
11.0,3.0,0.4,6.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.8383,-9.5394853626965,4.8763121029694565
7.5,3.0,0.4,6.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3634,-13.932003760916,2.7804770971580344,0.16495336136735306
8.0,3.0,0.4,6.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5153,-17.839886466049,3.924303158873939,0.21208021778330366
8.5,3.0,0.4,6.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6721,-25.386389960483,4.489984822420104,0.2535075019594921
9.0,3.0,0.4,6.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8828,-44.592620454917,5.464665001153558,0.2803961773077801
9.5,3.0,0.4,6.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0984,-27.933697947686,6.07012076530996,0.29299802868930946
10.0,3.0,0.4,6.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3287,-21.206091961822,5.90563339072497,0.3056213234387064
10.5,3.0,0.4,6.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5786,-15.329831062849,5.963250232517276,0.2884885807987754
11.0,3.0,0.4,6.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.8334,-9.646291487723,4.84357357568794
7.5,3.0,0.4,6.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3634,-14.203528634166,2.7998733233068425,0.1681518510733082
8.0,3.0,0.4,6.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5349,-18.414536154091,4.142120712150746,0.21193312913489848
8.5,3.0,0.4,6.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.7015,-26.168510375636,4.626261277723195,0.25408681615648554
9.0,3.0,0.4,6.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8877,-44.026240648172,5.493679578596789,0.2743943143408374
9.5,3.0,0.4,6.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.1082,-28.284672176654,6.067907459525719,0.2924696848796269
10.0,3.0,0.4,6.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3434,-21.770431776199,5.928505305434326,0.30290322971184125
10.5,3.0,0.4,6.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5933,-15.384847759663,5.874223358819896,0.2918289632860711
11.0,3.0,0.4,6.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.8187,-9.7853230768358,4.79845612144036
7.5,3.0,0.4,6.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3928,-14.511941116987,3.0347448029132837,0.17073007302035892
8.0,3.0,0.4,6.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5398,-18.362797572302,4.092306133178946,0.2118207747195644
8.5,3.0,0.4,6.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7015,-24.496263678464,4.633102290242335,0.2467756745749674
9.0,3.0,0.4,6.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8975,-46.210868580146,5.534451422598002,0.27487974661898873
9.5,3.0,0.4,6.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0886,-29.090707034432,6.0692453346457285,0.2914716348411801
10.0,3.0,0.4,6.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.3287,-21.553561651519,5.874351581042964,0.3034882037408595
10.5,3.0,0.4,6.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.5884,-15.452129708226,5.961105075401183,0.29147975409180304
11.0,3.0,0.4,6.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.8334,-9.7731716759589,4.860393233474294
7.5,3.0,0.4,6.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3928,-14.437578627697,3.0123955452309277,0.16943693032220208
8.0,3.0,0.4,6.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5398,-18.344998600524,4.119478465643656,0.21175210484983253
8.5,3.0,0.4,6.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.7015,-25.505346599822,4.607251710829925,0.2524054326007503
9.0,3.0,0.4,6.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8338,-34.975144239607,5.071372115811315,0.2741242201396332
9.5,3.0,0.4,6.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0935,-29.478507493923,6.0436019746675145,0.2914327446223175
10.0,3.0,0.4,6.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.3434,-22.155011401209,5.921474035261996,0.3028120979581601
10.5,3.0,0.4,6.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.5933,-15.54224979213,5.89714035449672,0.2918557561635362
11.0,3.0,0.4,6.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.8334,-9.8567578399501,4.881561132332916
7.5,3.0,0.4,5.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3536,-12.257947951302,2.9486910428108972,0.14120331626540628
8.0,3.0,0.4,5.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5251,-15.51868653022,4.189726396110828,0.20143444688732615
8.5,3.0,0.4,5.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.7015,-19.500435238878,4.79223407313823,0.24642614556598197
9.0,3.0,0.4,5.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8779,-24.750299118617,5.61516126228409,0.28287204987805836
9.5,3.0,0.4,5.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.1033,-31.951207749204,6.319204588592744,0.30773882032670796
10.0,3.0,0.4,5.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.3336,-46.296808639957,6.260851870420032,0.33797828238286964
10.5,3.0,0.4,5.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5982,-25.293347433794,6.283105826379902,0.39032212398568333
11.0,3.0,0.4,5.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.8726,-15.423754497113,5.719346313869656
7.5,3.0,0.4,5.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3879,-12.673130018036,3.1506962660594597,0.14992391931835058
8.0,3.0,0.4,5.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5398,-15.605670812908,4.1982978217724805,0.2028402830384457
8.5,3.0,0.4,5.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6917,-19.159145281063,4.776720102524319,0.24413255983511073
9.0,3.0,0.4,5.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8828,-24.314041690706,5.603320582454414,0.2817863357971939
9.5,3.0,0.4,5.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0886,-30.811784426899,6.249482816034838,0.30595947543820934
10.0,3.0,0.4,5.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3189,-47.998100417263,6.186055191008538,0.33493851952932463
10.5,3.0,0.4,5.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.6031,-26.187082949064,6.303859491882937,0.3877209022203836
11.0,3.0,0.4,5.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.8775,-15.647194148332,5.73433061160245
7.5,3.0,0.4,5.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3683,-12.181767375849,2.9813434167196085,0.1397394992984462
8.0,3.0,0.4,5.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5104,-14.936571576597,3.93098347391387,0.19697228839962788
8.5,3.0,0.4,5.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6672,-18.102256164221,4.552722800008704,0.23974628114452434
9.0,3.0,0.4,5.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8828,-23.88855656561,5.5748019668285895,0.28003825209009925
9.5,3.0,0.4,5.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0935,-29.683154910369,6.246809096243535,0.30493102942561734
10.0,3.0,0.4,5.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3336,-45.572148077439,6.211418165484904,0.3353563723959887
10.5,3.0,0.4,5.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5982,-26.67669452109,6.258279835778469,0.3867533578724096
11.0,3.0,0.4,5.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.8922,-15.681424911434,5.7641190624580485
7.5,3.0,0.4,5.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3928,-12.629272849716,3.146476506771216,0.14914910586271946
8.0,3.0,0.4,5.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5398,-15.446092139754,4.162398243224656,0.20156507644746346
8.5,3.0,0.4,5.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6966,-18.838505712131,4.718971833238935,0.24194646268450049
9.0,3.0,0.4,5.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8877,-23.605864302395,5.636258454037561,0.27878229741122906
9.5,3.0,0.4,5.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.1033,-29.519116711701,6.257384419674342,0.3039878418496178
10.0,3.0,0.4,5.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3385,-43.777664583595,6.19321853899911,0.3341486586840352
10.5,3.0,0.4,5.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5982,-27.55191421565,6.190964901763181,0.3844317772685528
11.0,3.0,0.4,5.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.8775,-15.874348086193,5.6844697599148
7.5,3.0,0.4,5.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3879,-12.548662592387,3.087269098316325,0.1473643838710732
8.0,3.0,0.4,5.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5153,-14.847812572584,3.9563539922628186,0.1964343404965243
8.5,3.0,0.4,5.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7064,-18.889347705988,4.744339781924617,0.24289659610867176
9.0,3.0,0.4,5.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8436,-22.00704811582,5.3382320731226205,0.2772322424519311
9.5,3.0,0.4,5.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.1033,-29.135893345603,6.1879997900738815,0.3029750491468377
10.0,3.0,0.4,5.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.3385,-41.828359279741,6.2198972385030205,0.33312849818518675
10.5,3.0,0.4,5.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.5982,-27.601139218031,6.205664281118124,0.3828608032147951
11.0,3.0,0.4,5.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.8775,-16.077417038883,5.64266775144475
7.5,3.0,0.4,5.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.4026,-12.827078336648,3.1556414782930426,0.15342723491001786
8.0,3.0,0.4,5.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5496,-15.425154872454,4.161764244761188,0.2012125740700288
8.5,3.0,0.4,5.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.7064,-19.410212145488,4.711464176486749,0.24803206184544413
9.0,3.0,0.4,5.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8877,-23.328081702078,5.583317092144108,0.27791257180994
9.5,3.0,0.4,5.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0935,-28.539229938289,6.21279704475164,0.3023174484194562
10.0,3.0,0.4,5.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.3385,-40.786766171738,6.194855613494585,0.3326633146306719
10.5,3.0,0.4,5.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.6031,-27.864201850831,6.198619497395086,0.3818524351476311
11.0,3.0,0.4,5.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.8775,-16.14828509762,5.603616384258625
7.5,3.0,0.4,4.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3781,-11.392973982431,3.1791686078053982,0.11932951060829877
8.0,3.0,0.4,4.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5251,-13.712149342084,4.198096840943191,0.18580085391444578
8.5,3.0,0.4,4.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6868,-16.411421619316,4.835879391498445,0.2348448788566575
9.0,3.0,0.4,4.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.873,-19.713596815357,5.664088994732163,0.27897763111961327
9.5,3.0,0.4,4.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0788,-22.299377021968,6.377202271226719,0.30750697150952133
10.0,3.0,0.4,4.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.3238,-25.153611346344,6.378935987077961,0.3414399001103394
10.5,3.0,0.4,4.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5884,-30.962163231889,6.483496176779195,0.41219744820919146
11.0,3.0,0.4,4.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.9069,-25.001665981094,6.176465419192493
7.5,3.0,0.4,4.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.383,-11.542762884198,3.1911485919016602,0.12509752220371073
8.0,3.0,0.4,4.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.53,-13.667929686604,4.2122056288023,0.18507728473814344
8.5,3.0,0.4,4.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.7015,-16.906582865195,4.828467245052815,0.24309883030923807
9.0,3.0,0.4,4.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8681,-19.394706181722,5.5828601953813175,0.278618980589425
9.5,3.0,0.4,4.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0886,-21.907748569415,6.363079227153136,0.3050036624456878
10.0,3.0,0.4,4.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3189,-24.261680700925,6.374048540063741,0.3385793977038549
10.5,3.0,0.4,4.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.5786,-29.006018345995,6.456607721336574,0.40717292673423877
11.0,3.0,0.4,4.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.9069,-25.724684432108,6.102848235444085
7.5,3.0,0.4,4.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3879,-11.552306717355,3.198197397891045,0.1254217867610361
8.0,3.0,0.4,4.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.53,-13.626625592184,4.2149918193558,0.18467532431998235
8.5,3.0,0.4,4.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.7015,-16.69303708908,4.82101180545757,0.24059605896041614
9.0,3.0,0.4,4.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8779,-19.261185874448,5.632622849454293,0.2758353059616425
9.5,3.0,0.4,4.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0886,-21.581788212135,6.330735187128171,0.30330922211394196
10.0,3.0,0.4,4.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3238,-23.949621987762,6.34414548083369,0.33725861049076933
10.5,3.0,0.4,4.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5884,-28.874101167871,6.43879953649154,0.405862151035735
11.0,3.0,0.4,4.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.902,-26.420521790316,6.10703340480692
7.5,3.0,0.4,4.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3781,-11.470551492123,3.066951775589747,0.1223395330728958
8.0,3.0,0.4,4.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5349,-13.593952000912,4.148833134292075,0.1838979955365989
8.5,3.0,0.4,4.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6917,-16.064003201222,4.769401315381708,0.23104576932416343
9.0,3.0,0.4,4.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8828,-19.08816191548,5.6500874160518055,0.27394630577818413
9.5,3.0,0.4,4.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0641,-21.144306126143,6.321230604856721,0.3006774335429938
10.0,3.0,0.4,4.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3238,-23.652390197302,6.362711464951513,0.33621287244433073
10.5,3.0,0.4,4.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5884,-28.055139543907,6.418782420394564,0.40367868276841
11.0,3.0,0.4,4.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.902,-26.766696651634,6.12421943738068
7.5,3.0,0.4,4.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3879,-11.505257357975,3.168344175517274,0.1237495578819452
8.0,3.0,0.4,4.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5349,-13.554881409396,4.148981184172128,0.1831530429848942
8.5,3.0,0.4,4.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.7064,-16.614907184196,4.832155541049301,0.23948820273073546
9.0,3.0,0.4,4.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8877,-19.072827471815,5.687058178111756,0.27334825225219106
9.5,3.0,0.4,4.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0935,-21.383756833081,6.29681740012363,0.3012505877567335
10.0,3.0,0.4,4.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.314,-23.429288025051,6.2806612347449,0.3337973354037125
10.5,3.0,0.4,4.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.5884,-27.993262908261,6.417760832490715,0.40054415258255816
11.0,3.0,0.4,4.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.9069,-27.167248118348,6.094689337371181
7.5,3.0,0.4,4.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3928,-11.472483809348,3.1808256166503317,0.12264499794276684
8.0,3.0,0.4,4.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5349,-13.489704835024,4.1642696433932915,0.18199752097519895
8.5,3.0,0.4,4.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6966,-15.946522640967,4.757283114820701,0.2298536818390482
9.0,3.0,0.4,4.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8926,-19.013729638294,5.675881561850681,0.27280495526009574
9.5,3.0,0.4,4.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0935,-21.201962889563,6.287403056390395,0.30024561960717744
10.0,3.0,0.4,4.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.314,-23.279657459688,6.2846437815121,0.3331883967948599
10.5,3.0,0.4,4.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.5933,-27.495321922054,6.352940025597452,0.39977848467356747
11.0,3.0,0.4,4.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.9069,-27.511937288221,6.104864896471768
7.5,3.0,0.4,3.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3732,-10.670358027722,3.2189165277918734,0.08870946329758223
8.0,3.0,0.4,3.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5251,-12.573652322322,4.172730779934238,0.16830584663849368
8.5,3.0,0.4,3.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6966,-15.213914215635,4.887099107276599,0.23281142905375285
9.0,3.0,0.4,3.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8779,-17.30414367796,5.750659823745267,0.2715238409765526
9.5,3.0,0.4,3.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0837,-19.012382378108,6.436749775228968,0.30184955773558064
10.0,3.0,0.4,3.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.3091,-20.229887592314,6.467427230256198,0.33548728058816657
10.5,3.0,0.4,3.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5737,-21.73649401328,6.597896555230241,0.4023212761450896
11.0,3.0,0.4,3.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.8971,-31.149295376055,6.343925382478302
7.5,3.0,0.4,3.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3781,-10.652667230256,3.18211960991377,0.08783759597271867
8.0,3.0,0.4,3.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5251,-12.492494146317,4.190661868716771,0.16608103399678775
8.5,3.0,0.4,3.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6868,-14.596349836127,4.822772413922965,0.22069074166448033
9.0,3.0,0.4,3.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8681,-17.07879626783,5.63557140825644,0.2695324868725475
9.5,3.0,0.4,3.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.069,-18.524503582192,6.386787916536659,0.2987639051551332
10.0,3.0,0.4,3.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.3091,-19.889912996275,6.416510562796496,0.33179659377680526
10.5,3.0,0.4,3.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.5688,-21.221434041114,6.542172499696552,0.3987522401146091
11.0,3.0,0.4,3.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.8971,-29.731728925526,6.295033919715892
7.5,3.0,0.4,3.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3732,-10.563919646912,3.164421936508229,0.08207801221199107
8.0,3.0,0.4,3.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.53,-12.428839317771,4.2050588088671,0.16460422887711568
8.5,3.0,0.4,3.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6868,-14.487528706367,4.80955667667898,0.21845192208423558
9.0,3.0,0.4,3.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8779,-16.917937574263,5.718532312700862,0.2671064290477059
9.5,3.0,0.4,3.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0739,-18.432309152879,6.381442815083172,0.29667771600584203
10.0,3.0,0.4,3.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.3091,-19.591598217987,6.388359485748457,0.33000921081352175
10.5,3.0,0.4,3.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5737,-20.885131849918,6.496033162378266,0.39424699116473416
11.0,3.0,0.4,3.0,0.3,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.8971,-28.940545168509,6.287145606460926
7.5,3.0,0.4,3.0,0.3,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3879,-10.625044769159,3.19916329533479,0.08614339174760799
8.0,3.0,0.4,3.0,0.3,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.53,-12.383703393206,4.168477796302,0.163287272792497
8.5,3.0,0.4,3.0,0.3,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6966,-14.848573133904,4.821698698846023,0.22714670538804071
9.0,3.0,0.4,3.0,0.3,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.873,-16.792797297852,5.656506955861272,0.26613223902650196
9.5,3.0,0.4,3.0,0.3,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0739,-18.287265482601,6.339870045269378,0.29510780889579724
10.0,3.0,0.4,3.0,0.3,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.3091,-19.348344926497,6.386774624614787,0.32799674027403203
10.5,3.0,0.4,3.0,0.3,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5737,-20.673305657444,6.504293370446531,0.3917234961050502
